ticker,valid_date,yes_settlement,nws_t24_forecast_high_f,nws_t24_forecast_low_f,nws_t24_precip_prob,nws_t24_humidity_pct,nws_t12_forecast_high_f,nws_t12_forecast_low_f,nws_t12_precip_prob,nws_t12_humidity_pct,nws_t6_forecast_high_f,nws_t6_forecast_low_f,nws_t6_precip_prob,nws_t6_humidity_pct,nws_t3_forecast_high_f,nws_t3_forecast_low_f,nws_t3_precip_prob,nws_t3_humidity_pct,ow_t24_forecast_high_f,ow_t24_forecast_low_f,ow_t24_precip_prob,ow_t24_humidity_pct,ow_t12_forecast_high_f,ow_t12_forecast_low_f,ow_t12_precip_prob,ow_t12_humidity_pct,ow_t6_forecast_high_f,ow_t6_forecast_low_f,ow_t6_precip_prob,ow_t6_humidity_pct,ow_t3_forecast_high_f,ow_t3_forecast_low_f,ow_t3_precip_prob,ow_t3_humidity_pct,day_of_year,month,clim_mean_high,clim_std_high
HIGHNY-24OCT06-T74,2024-10-07,0,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,281.0,10.0,65.0,7.0
HIGHNY-24OCT06-B67.5,2024-10-07,0,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,281.0,10.0,65.0,7.0
HIGHNY-24OCT06-B69.5,2024-10-07,0,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,281.0,10.0,65.0,7.0
HIGHNY-24OCT06-B71.5,2024-10-07,1,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,281.0,10.0,65.0,7.0
HIGHNY-24OCT06-B73.5,2024-10-07,0,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,281.0,10.0,65.0,7.0
HIGHNY-24OCT06-T67,2024-10-07,0,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,65.14,65.14,,,281.0,10.0,65.0,7.0
HIGHNY-24OCT07-B74.5,2024-10-08,1,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,282.0,10.0,65.0,7.0
HIGHNY-24OCT07-T68,2024-10-08,0,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,282.0,10.0,65.0,7.0
HIGHNY-24OCT07-B68.5,2024-10-08,0,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,282.0,10.0,65.0,7.0
HIGHNY-24OCT07-B70.5,2024-10-08,0,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,282.0,10.0,65.0,7.0
HIGHNY-24OCT07-B72.5,2024-10-08,0,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,282.0,10.0,65.0,7.0
HIGHNY-24OCT07-T75,2024-10-08,0,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,54.19,54.19,,,282.0,10.0,65.0,7.0
HIGHNY-24OCT08-T64,2024-10-09,0,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,283.0,10.0,65.0,7.0
HIGHNY-24OCT08-B64.5,2024-10-09,0,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,283.0,10.0,65.0,7.0
HIGHNY-24OCT08-B66.5,2024-10-09,0,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,283.0,10.0,65.0,7.0
HIGHNY-24OCT08-B68.5,2024-10-09,1,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,283.0,10.0,65.0,7.0
HIGHNY-24OCT08-B70.5,2024-10-09,0,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,283.0,10.0,65.0,7.0
HIGHNY-24OCT08-T71,2024-10-09,0,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,56.43,56.43,,,283.0,10.0,65.0,7.0
HIGHNY-24OCT09-T63,2024-10-10,0,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,284.0,10.0,65.0,7.0
HIGHNY-24OCT09-B63.5,2024-10-10,0,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,284.0,10.0,65.0,7.0
HIGHNY-24OCT09-B65.5,2024-10-10,0,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,284.0,10.0,65.0,7.0
HIGHNY-24OCT09-B67.5,2024-10-10,1,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,284.0,10.0,65.0,7.0
HIGHNY-24OCT09-B69.5,2024-10-10,0,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,284.0,10.0,65.0,7.0
HIGHNY-24OCT09-T70,2024-10-10,0,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,48.76,48.76,,,284.0,10.0,65.0,7.0
HIGHNY-24OCT10-T64,2024-10-11,0,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,285.0,10.0,65.0,7.0
HIGHNY-24OCT10-B57.5,2024-10-11,0,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,285.0,10.0,65.0,7.0
HIGHNY-24OCT10-B59.5,2024-10-11,0,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,285.0,10.0,65.0,7.0
HIGHNY-24OCT10-B61.5,2024-10-11,1,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,285.0,10.0,65.0,7.0
HIGHNY-24OCT10-B63.5,2024-10-11,0,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,285.0,10.0,65.0,7.0
HIGHNY-24OCT10-T57,2024-10-11,0,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,49.41,49.41,,,285.0,10.0,65.0,7.0
HIGHNY-24OCT11-T71,2024-10-12,0,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,286.0,10.0,65.0,7.0
HIGHNY-24OCT11-B64.5,2024-10-12,0,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,286.0,10.0,65.0,7.0
HIGHNY-24OCT11-B66.5,2024-10-12,0,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,286.0,10.0,65.0,7.0
HIGHNY-24OCT11-B68.5,2024-10-12,1,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,286.0,10.0,65.0,7.0
HIGHNY-24OCT11-B70.5,2024-10-12,0,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,286.0,10.0,65.0,7.0
HIGHNY-24OCT11-T64,2024-10-12,0,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,60.96,60.96,,,286.0,10.0,65.0,7.0
HIGHNY-24OCT12-B77.5,2024-10-13,0,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,287.0,10.0,65.0,7.0
HIGHNY-24OCT12-T71,2024-10-13,0,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,287.0,10.0,65.0,7.0
HIGHNY-24OCT12-B71.5,2024-10-13,0,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,287.0,10.0,65.0,7.0
HIGHNY-24OCT12-B73.5,2024-10-13,1,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,287.0,10.0,65.0,7.0
HIGHNY-24OCT12-B75.5,2024-10-13,0,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,287.0,10.0,65.0,7.0
HIGHNY-24OCT12-T78,2024-10-13,0,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,56.97,56.97,,,287.0,10.0,65.0,7.0
HIGHNY-24OCT13-B71.5,2024-10-14,0,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,288.0,10.0,65.0,7.0
HIGHNY-24OCT13-T65,2024-10-14,0,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,288.0,10.0,65.0,7.0
HIGHNY-24OCT13-B65.5,2024-10-14,0,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,288.0,10.0,65.0,7.0
HIGHNY-24OCT13-B67.5,2024-10-14,0,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,288.0,10.0,65.0,7.0
HIGHNY-24OCT13-B69.5,2024-10-14,1,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,288.0,10.0,65.0,7.0
HIGHNY-24OCT13-T72,2024-10-14,0,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,54.68,54.68,,,288.0,10.0,65.0,7.0
HIGHNY-24OCT14-B65.5,2024-10-15,1,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,289.0,10.0,65.0,7.0
HIGHNY-24OCT14-B59.5,2024-10-15,0,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,289.0,10.0,65.0,7.0
HIGHNY-24OCT14-B61.5,2024-10-15,0,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,289.0,10.0,65.0,7.0
HIGHNY-24OCT14-B63.5,2024-10-15,0,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,289.0,10.0,65.0,7.0
HIGHNY-24OCT14-T59,2024-10-15,0,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,289.0,10.0,65.0,7.0
HIGHNY-24OCT14-T66,2024-10-15,0,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,44.94,44.94,,,289.0,10.0,65.0,7.0
HIGHNY-24OCT15-T52,2024-10-16,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,290.0,10.0,65.0,7.0
HIGHNY-24OCT15-B52.5,2024-10-16,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,290.0,10.0,65.0,7.0
HIGHNY-24OCT15-B54.5,2024-10-16,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,290.0,10.0,65.0,7.0
HIGHNY-24OCT15-B56.5,2024-10-16,1,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,290.0,10.0,65.0,7.0
HIGHNY-24OCT15-B58.5,2024-10-16,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,290.0,10.0,65.0,7.0
HIGHNY-24OCT15-T59,2024-10-16,0,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,44.47,44.47,,,290.0,10.0,65.0,7.0
HIGHNY-24OCT16-B55.5,2024-10-17,0,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,291.0,10.0,65.0,7.0
HIGHNY-24OCT16-B51.5,2024-10-17,0,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,291.0,10.0,65.0,7.0
HIGHNY-24OCT16-B53.5,2024-10-17,0,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,291.0,10.0,65.0,7.0
HIGHNY-24OCT16-B57.5,2024-10-17,0,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,291.0,10.0,65.0,7.0
HIGHNY-24OCT16-T51,2024-10-17,0,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,291.0,10.0,65.0,7.0
HIGHNY-24OCT16-T58,2024-10-17,1,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,44.8,44.8,,,291.0,10.0,65.0,7.0
HIGHNY-24OCT17-T62,2024-10-18,0,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,292.0,10.0,65.0,7.0
HIGHNY-24OCT17-B55.5,2024-10-18,0,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,292.0,10.0,65.0,7.0
HIGHNY-24OCT17-B57.5,2024-10-18,1,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,292.0,10.0,65.0,7.0
HIGHNY-24OCT17-B59.5,2024-10-18,0,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,292.0,10.0,65.0,7.0
HIGHNY-24OCT17-B61.5,2024-10-18,0,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,292.0,10.0,65.0,7.0
HIGHNY-24OCT17-T55,2024-10-18,0,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,51.4,51.4,,,292.0,10.0,65.0,7.0
HIGHNY-24OCT18-T61,2024-10-19,0,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,293.0,10.0,65.0,7.0
HIGHNY-24OCT18-B61.5,2024-10-19,0,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,293.0,10.0,65.0,7.0
HIGHNY-24OCT18-B63.5,2024-10-19,0,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,293.0,10.0,65.0,7.0
HIGHNY-24OCT18-B65.5,2024-10-19,1,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,293.0,10.0,65.0,7.0
HIGHNY-24OCT18-B67.5,2024-10-19,0,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,293.0,10.0,65.0,7.0
HIGHNY-24OCT18-T68,2024-10-19,0,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,53.38,53.38,,,293.0,10.0,65.0,7.0
HIGHNY-24OCT19-T65,2024-10-20,0,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,294.0,10.0,65.0,7.0
HIGHNY-24OCT19-B65.5,2024-10-20,0,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,294.0,10.0,65.0,7.0
HIGHNY-24OCT19-B67.5,2024-10-20,0,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,294.0,10.0,65.0,7.0
HIGHNY-24OCT19-B69.5,2024-10-20,0,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,294.0,10.0,65.0,7.0
HIGHNY-24OCT19-B71.5,2024-10-20,1,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,294.0,10.0,65.0,7.0
HIGHNY-24OCT19-T72,2024-10-20,0,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,53.92,53.92,,,294.0,10.0,65.0,7.0
HIGHNY-24OCT20-B74.5,2024-10-21,0,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,295.0,10.0,65.0,7.0
HIGHNY-24OCT20-T68,2024-10-21,0,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,295.0,10.0,65.0,7.0
HIGHNY-24OCT20-B68.5,2024-10-21,0,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,295.0,10.0,65.0,7.0
HIGHNY-24OCT20-B70.5,2024-10-21,0,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,295.0,10.0,65.0,7.0
HIGHNY-24OCT20-B72.5,2024-10-21,1,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,295.0,10.0,65.0,7.0
HIGHNY-24OCT20-T75,2024-10-21,0,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,59.5,59.5,,,295.0,10.0,65.0,7.0
HIGHNY-24OCT21-T80,2024-10-22,0,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,296.0,10.0,65.0,7.0
HIGHNY-24OCT21-B73.5,2024-10-22,0,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,296.0,10.0,65.0,7.0
HIGHNY-24OCT21-B75.5,2024-10-22,0,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,296.0,10.0,65.0,7.0
HIGHNY-24OCT21-T73,2024-10-22,0,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,296.0,10.0,65.0,7.0
HIGHNY-24OCT21-B77.5,2024-10-22,0,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,296.0,10.0,65.0,7.0
HIGHNY-24OCT21-B79.5,2024-10-22,1,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,63.93,63.93,,,296.0,10.0,65.0,7.0
HIGHNY-24OCT22-T81,2024-10-23,0,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,297.0,10.0,65.0,7.0
HIGHNY-24OCT22-B74.5,2024-10-23,0,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,297.0,10.0,65.0,7.0
HIGHNY-24OCT22-T74,2024-10-23,0,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,297.0,10.0,65.0,7.0
HIGHNY-24OCT22-B76.5,2024-10-23,0,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,297.0,10.0,65.0,7.0
HIGHNY-24OCT22-B78.5,2024-10-23,0,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,297.0,10.0,65.0,7.0
HIGHNY-24OCT22-B80.5,2024-10-23,1,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,60.71,60.71,,,297.0,10.0,65.0,7.0
HIGHNY-24OCT23-B77.5,2024-10-24,0,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,298.0,10.0,65.0,7.0
HIGHNY-24OCT23-T71,2024-10-24,0,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,298.0,10.0,65.0,7.0
HIGHNY-24OCT23-B71.5,2024-10-24,0,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,298.0,10.0,65.0,7.0
HIGHNY-24OCT23-B73.5,2024-10-24,0,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,298.0,10.0,65.0,7.0
HIGHNY-24OCT23-B75.5,2024-10-24,1,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,298.0,10.0,65.0,7.0
HIGHNY-24OCT23-T78,2024-10-24,0,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,62.01,62.01,,,298.0,10.0,65.0,7.0
KXHIGHNY-24OCT24-B66.5,2024-10-25,0,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,299.0,10.0,65.0,7.0
KXHIGHNY-24OCT24-B60.5,2024-10-25,0,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,47.28,47.28,,,299.0,10.0,65.0,7.0
